Date,Town,State/Province,Latitude,Longitude,Number,Image,S.No
2023-10-05,Tulsa,OK,36.1,-96.0,1.0,,2398.0
2023-10-05,Ferndale,MI,42.5,-83.1,4.0,,2399.0
2023-10-05,Minnetonka,MN,44.9,-93.5,1.0,,2374.0
2023-10-05,Topeka,KS,39.2,-95.6,1.0,,2400.0
2023-10-05,High Point,NC,36.0,-80.0,1.0,,2387.0
2023-10-05,Milford,CT,41.2,-73.1,12.0,,2373.0
2023-10-05,Ellijay,GA,34.7,-84.3,1.0,,2354.0
2023-10-05,Springdale,AR,36.2,-94.2,1.0,,2371.0
2023-10-05,New Bedford,MA,41.6,-70.9,1.0,,2401.0
2023-10-05,Amherstburg,ON,42.0,-83.0,0.0,,2344.0
2023-10-05,Choctaw,OK,35.4,-97.3,21.0,,2345.0
2023-10-05,Lewisburg,WV,37.8,-80.4,3.0,,2346.0
2023-10-05,Howards Grove,WI,43.8,-87.8,2.0,,2347.0
2023-10-05,Lewisburg,WV,37.8,-80.4,1.0,,2348.0
2023-10-05,Marinette,WI,45.1,-87.6,1.0,,2349.0
2023-10-05,Christiansburg,VA,37.1,-80.4,2.0,,2350.0
2023-10-05,KCMO,MO,39.2,-94.6,3.0,,2351.0
2023-10-05,Carrollton,GA,33.6,-85.1,1.0,,2352.0
2023-10-05,Asheville,NC,35.6,-82.6,3.0,,2353.0
2023-10-05,Hamilton,ON,43.2,-79.9,1.0,,2355.0
2023-10-05,Woodstock,GA,34.1,-84.4,1.0,,2356.0
2023-10-05,Edmond,OK,35.7,-97.5,2.0,,2357.0
2023-10-05,Enid,OK,36.4,-97.9,6.0,,2358.0
2023-10-05,Verona,MO,37.0,-93.8,1.0,,2359.0
2023-10-05,Macon,GA,32.9,-83.8,1.0,,2360.0
2023-10-05,Belle River,ON,42.3,-82.7,1.0,,2361.0
2023-10-05,Belle River,ON,42.3,-82.7,8.0,,2362.0
2023-10-05,Burnsville,MN,44.8,-93.3,1.0,,2363.0
2023-10-05,Prairie du Sac,WI,43.3,-89.7,3.0,,2364.0
2023-10-05,Driftwood,TX,30.1,-98.0,2.0,,2365.0
2023-10-05,Connellsville,PA,40.0,-79.6,1.0,,2366.0
2023-10-05,Marinette,WI,45.1,-87.6,1.0,,2367.0
2023-10-05,Manton,MI,44.4,-85.5,1.0,,2368.0
2023-10-05,Mabel,MN,43.5,-91.9,1.0,,2369.0
2023-10-05,University City,MO,38.7,-90.3,1.0,,2370.0
2023-10-05,Sausalito,CA,37.9,-122.5,9.0,,2372.0
2023-10-05,Naples,FL,26.2,-81.7,,,2402.0
2023-10-05,Lusby,MD,38.3,-76.4,5.0,,2390.0
2023-10-05,New York,NY,40.7,-74.0,1.0,,2404.0
2023-10-05,Seymour,VIC,-37.0,145.1,1.0,,2436.0
2023-10-05,Wichita,KS,37.7,-97.3,7.0,,2437.0
2023-10-05,Westhampton Beach,NY,40.8,-72.6,1.0,,2438.0
2023-10-05,Brookfield,WI,43.0,-88.1,1.0,,2439.0
2023-10-05,Chatham,ON,42.4,-82.2,3.0,,2440.0
2023-10-05,Plover,WI,44.5,-89.5,1.0,,2441.0
2023-10-05,York,PA,39.9,-76.7,9.0,,2442.0
2023-10-05,Oklahoma City,OK,35.5,-97.6,5.0,,2443.0
2023-10-05,Gold River,BC,49.8,-126.0,1.0,,2444.0
2023-10-05,Highland,MI,44.2,-85.3,1.0,,2445.0
2023-10-05,Wheeling,WV,40.0,-80.7,1.0,,2446.0
2023-10-05,Owasso,OK,36.3,-95.9,2.0,,2447.0
2023-10-05,Harmony,WI,45.1,-87.8,1.0,,2435.0
2023-10-05,Monroe,NY,41.3,-74.2,1.0,,2448.0
2023-10-05,North Canton,OH,40.9,-81.4,2.0,,2450.0
2023-10-05,Atlanta,GA,33.9,-84.4,1.0,,2451.0
2023-10-05,Okeene,OK,36.0,-98.3,6.0,,2453.0
2023-10-05,Kingston,ON,44.3,-76.5,1.0,,2454.0
2023-10-05,Gulf Breeze,FL,30.4,-87.2,3.0,,2455.0
2023-10-05,Hackensack,NJ,40.9,-74.0,1.0,,2456.0
2023-10-05,Joplin,MO,37.1,-94.4,1.0,,2457.0
2023-10-05,Crystal Lake,IL,42.2,-88.4,1.0,,2458.0
2023-10-05,McLean,VA,38.9,-77.2,2.0,,2459.0
2023-10-05,Walland,TN,35.7,-83.8,2.0,,2460.0
2023-10-05,KCMO,MO,39.2,-94.5,4.0,,2461.0
2023-10-05,Lawrenceburg,IN,39.2,-84.8,1.0,,2403.0
2023-10-05,Welland,ON,43.0,-79.2,3.0,,2449.0
2023-10-05,Vienna,VA,38.9,-77.3,1.0,,2434.0
2023-10-05,Latham,NY,42.7,-73.8,1.0,,2452.0
2023-10-05,Boston,MA,42.4,-71.1,1.0,,2432.0
2023-10-05,Lebanon,PA,40.3,-76.4,1.0,,2405.0
2023-10-05,Mansfield,OH,40.8,-82.4,1.0,,2433.0
2023-10-05,Fort Edward,NY,43.2,-73.6,1.0,,2406.0
2023-10-05,Muncy,PA,41.2,-76.8,2.0,,2407.0
2023-10-05,Fort Edward,NY,43.2,-73.6,1.0,,2408.0
2023-10-05,Belle River,ON,42.3,-82.7,1.0,,2409.0
2023-10-05,Fairfield,NJ,40.9,-74.3,1.0,,2410.0
2023-10-05,Louisville,KY,38.2,-85.8,1.0,,2412.0
2023-10-05,Indianola,IA,41.4,-93.6,5.0,,2413.0
2023-10-05,Morrisville,PA,40.2,-74.8,1.0,,2414.0
2023-10-05,Conyers,GA,33.7,-84.0,2.0,,2415.0
2023-10-05,Eden Prairie,MN,44.9,-93.5,1.0,,2416.0
2023-10-05,Glenpool,OK,36.0,-96.0,2.0,,2417.0
2023-10-05,Green Bay,WI,44.5,-88.0,3.0,,2411.0
2023-10-05,Oklahoma City,OK,35.5,-97.6,7.0,,2419.0
2023-10-05,Morro Bay,CA,35.4,-120.8,1.0,,2430.0
2023-10-05,Monona,WI,43.1,-89.3,1.0,,2418.0
2023-10-05,Vesta,VA,36.7,-80.4,4.0,,2429.0
2023-10-05,Berkeley Springs,WV,39.6,-78.2,1.0,,2428.0
2023-10-05,Glastonbury,CT,41.7,-72.6,2.0,,2426.0
2023-10-05,Yukon,OK,35.5,-97.8,1.0,,2425.0
2023-10-05,El Segundo,CA,33.9,-118.4,1.0,,2427.0
2023-10-05,Wernersville,PA,40.3,-76.1,9.0,,2424.0
2023-10-05,Iona Station,ON,42.7,-81.4,6.0,,2423.0
2023-10-05,Morro Bay,CA,35.4,-120.8,1.0,,2422.0
2023-10-05,Hamilton,ON,43.2,-79.9,4.0,,2421.0
2023-10-05,Dodge Center,MN,44.0,-92.9,2.0,,2420.0
2023-10-05,Morro Bay,CA,35.4,-120.8,1.0,,2431.0
2023-10-06,Toronto,ON,43.6,-79.5,1.0,,2293.0
2023-10-06,Cincinnati,OH,39.1,-84.4,1.0,,2288.0
2023-10-06,Abilene,TX,32.4,-99.7,1.0,,2289.0
2023-10-06,Chatham,ON,42.4,-82.2,4.0,,2290.0
2023-10-06,Marble Falls,TX,30.6,-98.2,1.0,,2291.0
2023-10-06,Simpsonville,SC,34.7,-82.3,1.0,,2292.0
2023-10-06,Wernersville,PA,40.3,-76.1,1.0,,2294.0
2023-10-06,Wylie,TX,33.0,-96.6,2.0,,2299.0
2023-10-06,Honeoye Falls,NY,43.0,-77.6,1.0,,2296.0
2023-10-06,Simpsonville,SC,34.7,-82.3,1.0,,2297.0
2023-10-06,Dallas,TX,32.8,-96.7,2.0,,2298.0
2023-10-06,Brevard,NC,35.2,-82.7,6.0,,2300.0
2023-10-06,Alexander,NC,35.7,-82.6,1.0,,2301.0
2023-10-06,Hennessey,OK,36.1,-97.9,1.0,,2287.0
2023-10-06,Portales,NM,34.2,-103.3,1.0,,2302.0
2023-10-06,Hillsborough,NC,36.1,-79.1,2.0,,2295.0
2023-10-06,Choctaw,OK,35.5,-97.2,3.0,,2286.0
2023-10-06,Salisbury,NC,35.6,-80.5,5.0,,2272.0
2023-10-06,San Leandro,CA,37.7,-122.2,4.0,,2284.0
2023-10-06,Howe,OK,35.0,-94.6,1.0,,2303.0
2023-10-06,West Lafayette,IN,40.4,-86.9,1.0,,2267.0
2023-10-06,Burlington,ON,43.3,-79.8,1.0,,2268.0
2023-10-06,Goldsboro,PA,40.2,-76.8,3.0,,2269.0
2023-10-06,Stratford,ON,43.4,-81.0,1.0,,2270.0
2023-10-06,Toronto,ON,43.6,-79.5,2.0,,2271.0
2023-10-06,Washington,MI,42.7,-83.0,1.0,,2273.0
2023-10-06,Ottawa Lake,MI,41.8,-83.7,8.0,,2274.0
2023-10-06,Berkeley,CA,37.9,-122.2,1.0,,2275.0
2023-10-06,Springfield,MO,37.2,-93.3,1.0,,2276.0
2023-10-06,Westfield,WI,43.9,-89.5,1.0,,2277.0
2023-10-06,Niles,MI,41.8,-86.2,1.0,,2278.0
2023-10-06,Newburgh,IN,37.9,-87.4,3.0,,2279.0
2023-10-06,Pasco,WA,46.2,-119.2,1.0,,2280.0
2023-10-06,Oakwood,OH,39.7,-84.2,6.0,,2281.0
2023-10-06,Atlanta,GA,33.9,-84.2,1.0,,2282.0
2023-10-06,Mansfield,OH,40.8,-82.4,2.0,,2283.0
2023-10-06,Mississauga,ON,43.6,-79.6,1.0,,2285.0
2023-10-06,Graham,TX,32.9,-98.6,100.0,,2304.0
2023-10-06,Windsor,ON,42.3,-83.0,1.0,,2322.0
2023-10-06,Fort Worth,TX,32.8,-97.3,2.0,,2306.0
2023-10-06,Ozark,AR,35.5,-93.8,15.0,,2328.0
2023-10-06,Ozark,AR,35.4,-93.8,3.0,,2329.0
2023-10-06,Oilville,VA,37.7,-77.8,1.0,,2330.0
2023-10-06,Carlton,GA,34.0,-83.0,2.0,,2331.0
2023-10-06,Cincinnati,OH,39.1,-84.4,1.0,,2332.0
2023-10-06,Cincinnati,OH,39.1,-84.4,1.0,,2333.0
2023-10-06,Cincinnati,OH,39.1,-84.4,1.0,,2334.0
2023-10-06,Powhatan,VA,37.5,-77.8,1.0,,2327.0
2023-10-06,Buffalo Gap,TX,32.3,-99.8,8.0,,2335.0
2023-10-06,West Point,IN,40.3,-87.0,2.0,,2337.0
2023-10-06,Urbana,IL,40.1,-88.2,2.0,,2305.0
2023-10-06,St. Augustine,FL,29.9,-81.4,1.0,,2339.0
2023-10-06,New Baltimore,MI,42.7,-82.7,1.0,,2340.0
2023-10-06,New Market,TN,36.1,-83.6,8.0,,2341.0
2023-10-06,Wake Forest,NC,36.0,-78.5,1.0,,2342.0
2023-10-06,New Ringgold,PA,40.6,-76.0,0.0,,2343.0
2023-10-06,Hennessey,OK,36.1,-97.9,1.0,,2336.0
2023-10-06,Ashland,KY,38.4,-82.6,1.0,,2326.0
2023-10-06,Mansfield,TX,32.6,-97.1,1.0,,2338.0
2023-10-06,Richmond,VA,37.6,-77.5,2.0,,2324.0
2023-10-06,Crestview,FL,30.8,-86.5,1.0,,2325.0
2023-10-06,North Canton,OH,40.9,-81.4,2.0,,2307.0
2023-10-06,Monroe,CT,41.3,-73.2,1.0,,2308.0
2023-10-06,Leamington,ON,42.0,-82.6,1.0,,2310.0
2023-10-06,Roanoke,VA,37.3,-79.9,2.0,,2311.0
2023-10-06,Mineral Bluff,GA,34.9,-84.3,2.0,,2312.0
2023-10-06,San Jose,CA,37.4,-121.9,1.0,,2313.0
2023-10-06,Manton,MI,44.4,-85.5,1.0,,2314.0
2023-10-06,Edmond,OK,35.7,-97.5,1.0,,2309.0
2023-10-06,Murfreesboro,TN,35.9,-86.4,1.0,,2316.0
2023-10-06,Grand Junction,CO,39.1,-108.6,1.0,,2317.0
2023-10-06,Norman,OK,35.3,-97.4,2.0,,2318.0
2023-10-06,Mt Olive,NC,35.2,-78.1,1.0,,2319.0
2023-10-06,Belle River,ON,42.3,-82.7,9.0,,2320.0
2023-10-06,High Point,NC,36.0,-80.0,1.0,,2321.0
2023-10-06,Big Spring,TX,32.2,-101.5,3.0,,2315.0
2023-10-06,Calera,OK,33.9,-96.4,2.0,,2323.0
2023-10-07,Urbana,IL,40.1,-88.2,1.0,,2229.0
2023-10-07,Orange Beach,AL,30.3,-87.6,4.0,,2230.0
2023-10-07,Mcveytown,PA,40.5,-77.8,0.0,,2214.0
2023-10-07,Salisbury,NC,35.6,-80.5,3.0,,2232.0
2023-10-07,Springfield,MO,37.2,-93.3,1.0,,2233.0
2023-10-07,Starbuck,MB,49.8,-97.6,1.0,,2236.0
2023-10-07,Pilot Point,TX,33.3,-96.9,1.0,,2235.0
2023-10-07,Marble Falls,TX,30.6,-98.2,2.0,,2237.0
2023-10-07,Covington,GA,33.6,-83.9,6.0,,2238.0
2023-10-07,Ogden,UT,41.3,-112.1,1.0,,2228.0
2023-10-07,Plano,TX,33.1,-96.8,2.0,,2234.0
2023-10-07,Blackfoot,ID,43.2,-112.3,1.0,,2227.0
2023-10-07,Novi,MI,42.5,-83.5,1.0,,2218.0
2023-10-07,Granbury,TX,32.4,-97.7,1.0,,2225.0
2023-10-07,Mt Pleasant,SC,32.8,-79.9,1.0,,2224.0
2023-10-07,Kennesaw,GA,34.1,-84.6,1.0,,2223.0
2023-10-07,Roseville,CA,38.7,-121.3,1.0,,2222.0
2023-10-07,Sierra Vista,AZ,31.5,-110.3,1.0,,2221.0
2023-10-07,Dodge Center,MN,44.0,-92.9,1.0,,2220.0
2023-10-07,Decatur,GA,33.8,-84.3,2.0,,2219.0
2023-10-07,Mansfield,TX,32.6,-97.1,3.0,,2217.0
2023-10-07,West Lake Estates,TN,36.2,-83.5,1.0,,2216.0
2023-10-07,New Ringgold,PA,40.6,-76.0,0.0,,2215.0
2023-10-07,Atlanta,GA,33.9,-84.2,1.0,,2239.0
2023-10-07,Plano,TX,33.0,-96.7,1.0,,2226.0
2023-10-07,Wichita,KS,37.7,-97.3,3.0,,2240.0
2023-10-07,Richmond,VA,37.5,-77.5,1.0,,2231.0
2023-10-07,Scottsdale,AZ,33.9,-111.8,1.0,,2242.0
2023-10-07,KCMO,MO,39.2,-94.5,1.0,,2241.0
2023-10-07,Ferndale,MI,42.5,-83.1,1.0,,2266.0
2023-10-07,St. Augustine,FL,29.8,-81.3,1.0,,2264.0
2023-10-07,Cape May Point,NJ,38.9,-75.0,10.0,,2263.0
2023-10-07,Tulsa,OK,36.1,-95.9,1.0,,2262.0
2023-10-07,Oklahoma City,OK,35.5,-97.6,2.0,,2261.0
2023-10-07,London,ON,43.0,-81.2,1.0,,2260.0
2023-10-07,Port Hope,ON,44.0,-78.3,10.0,,2259.0
2023-10-07,Morro Bay,CA,35.4,-120.8,3.0,,2258.0
2023-10-07,Dallas,TX,32.9,-96.7,7.0,,2257.0
2023-10-07,Dallas,TX,32.8,-96.8,8.0,,2256.0
2023-10-07,Ozark,AR,35.4,-93.8,4.0,,2255.0
2023-10-07,Lindale,TX,32.5,-95.4,1.0,,2265.0
2023-10-07,Washington,DC,38.9,-77.1,1.0,,2253.0
2023-10-07,New Lebanon,OH,39.7,-84.4,2.0,,2254.0
2023-10-07,Pekin,IL,40.6,-89.6,1.0,,2243.0
2023-10-07,Ada,OK,34.8,-96.7,1.0,,2245.0
2023-10-07,Houston,TX,29.6,-95.1,1.0,,2246.0
2023-10-07,Durham,NC,36.1,-78.9,1.0,,2247.0
2023-10-07,Indian Head,SK,50.5,-103.7,4.0,,2244.0
2023-10-07,Calera,OK,33.9,-96.4,2.0,,2249.0
2023-10-07,Pennock,MN,45.2,-95.2,1.0,,2250.0
2023-10-07,Davidson,NC,35.5,-80.8,1.0,,2251.0
2023-10-07,Jenks,OK,36.0,-96.0,1.0,,2252.0
2023-10-07,Lusby,MD,38.3,-76.4,1.0,,2248.0
2023-10-08,Carrollton,TX,33.0,-96.9,4.0,,2144.0
2023-10-08,Dallas,TX,32.8,-96.7,6.0,,2152.0
2023-10-08,McKinney,TX,33.2,-96.7,11.0,,2145.0
2023-10-08,Martinez,GA,33.5,-82.1,4.0,,2146.0
2023-10-08,Dallas,TX,32.9,-96.8,2.0,,2147.0
2023-10-08,Palmarejo,PR,18.3,-66.3,1.0,,2148.0
2023-10-08,Teaneck,NJ,40.9,-74.0,1.0,,2149.0
2023-10-08,Holly Springs,NC,35.7,-78.8,2.0,,2150.0
2023-10-08,Atlanta,GA,33.9,-84.2,1.0,,2151.0
2023-10-08,Plano,TX,33.1,-96.8,7.0,,2153.0
2023-10-08,Rocky Mount,NC,36.0,-77.7,1.0,,2160.0
2023-10-08,Greenville,NC,35.6,-77.3,1.0,,2155.0
2023-10-08,Flower Mound,TX,33.0,-97.1,8.0,,2156.0
2023-10-08,Chatham,ON,42.4,-82.2,1.0,,2157.0
2023-10-08,Granby,MA,42.3,-72.5,6.0,,2159.0
2023-10-08,Lenexa,KS,39.0,-94.7,1.0,,2161.0
2023-10-08,Menard,TX,30.7,-99.7,5.0,,2162.0
2023-10-08,Plano,TX,33.0,-96.8,1.0,,2163.0
2023-10-08,Woonsocket,RI,42.0,-71.5,1.0,,2164.0
2023-10-08,Frisco,TX,33.1,-96.8,3.0,,2143.0
2023-10-08,Greensboro,NC,36.1,-79.8,1.0,,2154.0
2023-10-08,Pilot Point,TX,33.3,-96.9,7.0,,2142.0
2023-10-08,Seymour,CT,41.4,-73.1,1.0,,2129.0
2023-10-08,Carrollton,TX,33.0,-96.9,1.0,,2140.0
2023-10-08,High Point,NC,36.0,-80.0,1.0,,2120.0
2023-10-08,Tulsa,OK,36.2,-96.0,1.0,,2121.0
2023-10-08,Bainbridge,PA,40.1,-76.7,1.0,,2122.0
2023-10-08,Aberdeen Township,NJ,40.4,-74.2,1.0,,2123.0
2023-10-08,Dallas,TX,32.8,-96.7,10.0,,2124.0
2023-10-08,Waco,TX,31.6,-97.1,1.0,,2125.0
2023-10-08,Plano,TX,33.0,-96.8,12.0,,2126.0
2023-10-08,Lake Havasu City,AZ,34.5,-114.3,1.0,,2127.0
2023-10-08,Ullin,IL,37.3,-89.2,8.0,,2128.0
2023-10-08,Prosper,TX,33.2,-96.9,13.0,,2141.0
2023-10-08,Forney,TX,32.7,-96.4,1.0,,2165.0
2023-10-08,Lusby,MD,38.4,-76.4,5.0,,2131.0
2023-10-08,Lusby,MD,38.3,-76.4,1.0,,2132.0
2023-10-08,Broomfield,CO,39.9,-105.1,1.0,,2133.0
2023-10-08,Ozark,MO,37.1,-93.2,11.0,,2134.0
2023-10-08,Carrollton,TX,33.0,-96.9,1.0,,2135.0
2023-10-08,Carrollton,TX,33.0,-96.9,2.0,,2136.0
2023-10-08,Carrollton,TX,33.0,-96.9,1.0,,2137.0
2023-10-08,Carrollton,TX,33.0,-96.8,2.0,,2138.0
2023-10-08,Plano,TX,33.0,-96.8,2.0,,2139.0
2023-10-08,Plano,TX,33.1,-96.8,3.0,,2130.0
2023-10-08,Missouri City,TX,29.6,-95.6,1.0,,2166.0
2023-10-08,Killeen,TX,31.0,-97.8,1.0,,2158.0
2023-10-08,Cookville,TX,33.2,-94.8,1.0,,2168.0
2023-10-08,Dallas,TX,32.9,-96.7,38.0,,2193.0
2023-10-08,Colleyville,TX,32.9,-97.2,3.0,,2194.0
2023-10-08,Hurst,TX,32.9,-97.2,1.0,,2195.0
2023-10-08,Hurst,TX,32.8,-97.2,1.0,,2196.0
2023-10-08,Ridgefield,CT,41.3,-73.5,2.0,,2197.0
2023-10-08,Lebanon,OH,39.4,-84.2,4.0,,2198.0
2023-10-08,Gardendale,TX,32.0,-102.4,15.0,,2199.0
2023-10-08,California,PA,40.1,-79.9,1.0,,2200.0
2023-10-08,Colcord,OK,36.2,-94.7,3.0,,2201.0
2023-10-08,Dayton,OH,39.6,-84.1,1.0,,2202.0
2023-10-08,Benicia,CA,38.1,-122.2,4.0,,2203.0
2023-10-08,Castle Valley,UT,38.7,-109.4,1.0,,2204.0
2023-10-08,Flat Rock,MI,42.1,-83.3,2.0,,2205.0
2023-10-08,Winston-Salem,NC,36.1,-80.2,1.0,,2206.0
2023-10-08,Evansville,IN,38.1,-87.5,1.0,,2207.0
2023-10-08,Bandera,TX,29.7,-99.1,1.0,,2208.0
2023-10-08,Mansfield,TX,32.6,-97.1,1.0,,2209.0
2023-10-08,Ramona,CA,33.0,-116.8,1.0,,2210.0
2023-10-08,Mcveytown,PA,40.5,-77.8,0.0,,2211.0
2023-10-08,Richmond Hill,GA,31.9,-81.3,1.0,,2167.0
2023-10-08,New Ringgold,PA,40.6,-76.0,2.0,,2213.0
2023-10-08,Hartford,CT,41.8,-72.7,2.0,,2192.0
2023-10-08,Ozark,AR,35.4,-93.8,2.0,,2191.0
2023-10-08,Media,PA,39.9,-75.4,0.0,,2212.0
2023-10-08,North East,MD,39.6,-75.9,5.0,,2189.0
2023-10-08,Ozark,AR,35.4,-93.8,2.0,,2190.0
2023-10-08,Springfield,MO,37.2,-93.2,1.0,,2170.0
2023-10-08,Pickens,SC,35.0,-82.7,1.0,,2171.0
2023-10-08,Denver,IA,42.7,-92.3,1.0,,2172.0
2023-10-08,Allen,TX,33.1,-96.6,8.0,,2173.0
2023-10-08,St. Louis,MO,38.6,-90.3,1.0,,2174.0
2023-10-08,Williamsport,PA,41.2,-77.1,1.0,,2175.0
2023-10-08,Mansfield,OH,40.8,-82.4,1.0,,2176.0
2023-10-08,Fairview,TX,33.1,-96.6,17.0,,2177.0
2023-10-08,Cibolo,TX,29.6,-98.2,7.0,,2178.0
2023-10-08,Richmond,VA,37.6,-77.4,1.0,,2169.0
2023-10-08,Sacramento,CA,38.6,-121.3,1.0,,2180.0
2023-10-08,Lexington,MI,43.3,-82.5,1.0,,2181.0
2023-10-08,Norman,OK,35.2,-97.5,4.0,,2182.0
2023-10-08,Ada,OK,34.8,-96.7,1.0,,2183.0
2023-10-08,Campobello,SC,35.1,-82.2,1.0,,2184.0
2023-10-08,Dodge Center,MN,44.0,-92.9,2.0,,2185.0
2023-10-08,Midlothian,VA,37.5,-77.7,1.0,,2186.0
2023-10-08,Davidson,NC,35.5,-80.8,1.0,,2187.0
2023-10-08,Arden,NC,35.5,-82.5,1.0,,2188.0
2023-10-08,Windsor Locks,CT,41.9,-72.6,1.0,,2179.0
2023-10-09,Plano,TX,33.0,-96.7,6.0,,2062.0
2023-10-09,Chatham,ON,42.4,-82.2,1.0,,2061.0
2023-10-09,Atlanta,GA,33.9,-84.2,1.0,,2060.0
2023-10-09,Murfreesboro,TN,35.9,-86.4,2.0,,2056.0
2023-10-09,Tipton,OK,34.5,-99.1,3.0,,2058.0
2023-10-09,Ashland,KY,38.4,-82.6,3.0,,2057.0
2023-10-09,Dallas,TX,32.8,-96.8,6.0,,2055.0
2023-10-09,Cumming,GA,34.1,-84.1,5.0,,2059.0
2023-10-09,Portales,NM,34.2,-103.3,1.0,,2063.0
2023-10-09,Dallas,TX,32.7,-96.8,8.0,,2067.0
2023-10-09,Chicago,IL,42.0,-87.7,1.0,,2065.0
2023-10-09,Fort Worth,TX,32.8,-97.3,2.0,,2066.0
2023-10-09,Warsaw,VA,38.1,-76.9,1.0,,2068.0
2023-10-09,Lewes,DE,38.7,-75.1,1.0,,2069.0
2023-10-09,Pecan Plantation,TX,32.3,-97.6,3.0,,2070.0
2023-10-09,Powhatan,VA,37.5,-77.8,1.0,,2071.0
2023-10-09,McKinney,TX,33.2,-96.7,3.0,,2072.0
2023-10-09,Fort Worth,TX,32.8,-97.3,4.0,,2054.0
2023-10-09,Fishers,IN,40.0,-85.9,1.0,,2073.0
2023-10-09,Fort Collins,CO,40.6,-105.0,1.0,,2064.0
2023-10-09,Fairfield,CT,41.2,-73.2,2.0,,2053.0
2023-10-09,Litchfield Park,AZ,33.5,-112.5,1.0,,2042.0
2023-10-09,Plano,TX,33.0,-96.8,6.0,,2051.0
2023-10-09,Mansfield,OH,40.8,-82.4,1.0,,2074.0
2023-10-09,Amherstburg,ON,42.0,-83.0,2.0,,2032.0
2023-10-09,Rockaway Township,NJ,40.9,-74.5,0.0,,2033.0
2023-10-09,Temperance,MI,41.7,-83.6,1.0,,2034.0
2023-10-09,Annapolis,MD,39.0,-76.4,5.0,,2035.0
2023-10-09,Lexington,NC,35.7,-80.3,1.0,,2036.0
2023-10-09,Ponca City,OK,36.7,-97.1,1.0,,2037.0
2023-10-09,Plano,TX,33.1,-96.8,3.0,,2038.0
2023-10-09,Cibolo,TX,29.6,-98.2,1.0,,2039.0
2023-10-09,Chapel Hill,NC,35.9,-79.0,1.0,,2040.0
2023-10-09,Dallas,TX,32.8,-96.9,1.0,,2041.0
2023-10-09,Dallas,TX,32.8,-96.9,2.0,,2043.0
2023-10-09,Palmarejo,PR,18.3,-66.3,1.0,,2044.0
2023-10-09,Rockwall,TX,32.9,-96.5,1.0,,2045.0
2023-10-09,Newbury,VT,44.1,-72.1,1.0,,2046.0
2023-10-09,Bel Air,MD,39.5,-76.3,1.0,,2047.0
2023-10-09,Campobello,SC,35.1,-82.2,1.0,,2048.0
2023-10-09,Fort Worth,TX,32.8,-97.3,5.0,,2049.0
2023-10-09,Waco,TX,31.6,-97.2,1.0,,2050.0
2023-10-09,Buena,NJ,39.5,-74.9,3.0,,2052.0
2023-10-09,Sauk Centre,MN,45.7,-95.0,1.0,,2075.0
2023-10-09,Mason,TX,30.8,-99.2,25.0,,2108.0
2023-10-09,La Porte,IN,41.6,-86.7,4.0,,2077.0
2023-10-09,Southlake,TX,32.9,-97.2,1.0,,2101.0
2023-10-09,Keller,TX,32.9,-97.2,5.0,,2102.0
2023-10-09,Keller,TX,32.9,-97.2,2.0,,2103.0
2023-10-09,Easthampton,MA,42.3,-72.7,1.0,,2104.0
2023-10-09,Morro Bay,CA,35.4,-120.8,1.0,,2105.0
2023-10-09,Hedwigs Hill,TX,30.7,-99.0,5.0,,2106.0
2023-10-09,Pikesville,MD,39.4,-76.8,2.0,,2107.0
2023-10-09,Harrisville,NH,42.9,-72.1,1.0,,2109.0
2023-10-09,Hurst,TX,32.8,-97.2,3.0,,2100.0
2023-10-09,La Cienega,NM,35.6,-106.1,1.0,,2110.0
2023-10-09,Herndon,VA,39.0,-77.4,3.0,,2113.0
2023-10-09,Rice,TX,32.2,-96.5,5.0,,2114.0
2023-10-09,Fruitland,IA,41.4,-91.1,4.0,,2115.0
2023-10-09,Petoskey,MI,45.3,-85.0,1.0,,2116.0
2023-10-09,Frederick,OK,34.4,-99.0,1.0,,2117.0
2023-10-09,West Point,IN,40.3,-87.0,1.0,,2118.0
2023-10-09,Mooresville,IN,39.6,-86.4,1.0,,2119.0
2023-10-09,Merrick,NY,40.6,-73.5,7.0,,2076.0
2023-10-09,Clayton,NC,35.7,-78.4,1.0,,2112.0
2023-10-09,Colleyville,TX,32.9,-97.2,2.0,,2099.0
2023-10-09,Columbia,MO,39.0,-92.1,1.0,,2111.0
2023-10-09,Leonia,NJ,40.9,-74.0,1.0,,2097.0
2023-10-09,Fort Worth,TX,32.8,-97.3,10.0,,2078.0
2023-10-09,Norman,OK,35.2,-97.4,6.0,,2098.0
2023-10-09,Phoenix,AZ,33.5,-112.0,1.0,,2079.0
2023-10-09,Woodstock,GA,34.1,-84.4,1.0,,2080.0
2023-10-09,Bristol,VA,36.6,-82.2,4.0,,2081.0
2023-10-09,Corinth,TX,33.1,-97.1,1.0,,2082.0
2023-10-09,Urbandale,IA,41.6,-93.7,1.0,,2084.0
2023-10-09,Millsboro,DE,38.6,-75.3,1.0,,2085.0
2023-10-09,Richmond,VA,37.5,-77.4,1.0,,2086.0
2023-10-09,North Topsail Beach,NC,34.5,-77.3,1.0,,2087.0
2023-10-09,Bloomfield,NJ,40.8,-74.2,4.0,,2083.0
2023-10-09,Yellow Springs,OH,39.8,-83.9,2.0,,2089.0
2023-10-09,Howe,OK,35.0,-94.6,2.0,,2090.0
